OrgId,IncidentId,AlertId,AlertTitle,Category,IncidentGrade,EntityType,EvidenceRole,IpAddress,Url,ApplicationId,City,Day,Year,Hour,Time
283,335,1061037,3,10,2,8,1,1859,160396,2251,10630,11,2024,2,3164
319,31586,9935,1,10,1,20,0,360606,160396,2251,10630,6,2024,22,31966
23,417,172547,6,10,2,8,1,16,160396,2251,2,6,2024,18,25618
957,14621,1539362,205,10,0,8,1,27635,160396,2251,10630,31,2024,13,17982
602,1701,1553602,366,16,0,20,0,360606,160396,2251,10630,5,2024,5,7537
681,68757,425592,131,16,0,9,0,360606,160396,2251,10630,10,2024,13,18046
6,26984,639266,2,1,0,19,1,360606,3623,2251,10630,9,2024,11,14767
165,93708,710768,2,1,0,19,1,360606,2586,2251,10630,14,2024,14,19174
77,221419,1530120,22,10,0,12,0,360606,160396,2251,10630,5,2024,1,2094
70,123794,32074,11,10,0,20,0,360606,160396,2251,10630,11,2024,15,20660
482,1294,808,18,5,1,9,1,360606,160396,2251,10630,4,2024,7,9551
33,7246,5926,25,9,0,9,0,360606,160396,2251,10630,11,2024,23,33054
3,191163,276589,2,1,0,19,1,360606,7,2251,10630,3,2024,13,17020
86,441541,674123,276,9,0,20,0,360606,160396,2251,10630,6,2024,23,33987
90,157,1006013,3,10,2,8,1,13201,160396,2251,10630,4,2024,5,7172
131,21003,61741,5,10,0,12,0,360606,160396,2251,10630,13,2024,0,417
38,289431,760182,2,1,0,9,0,360606,160396,2251,10630,13,2024,18,26373
5,60,176568,0,10,2,4,1,360606,160396,2251,10630,5,2024,7,9713
185,67018,298975,8,10,0,11,1,360606,160396,2251,10630,7,2024,15,21714
16,203829,1444734,200,7,0,11,0,360606,160396,2251,10630,8,2024,5,7266
7,156,948,10,9,1,8,1,6335,160396,2251,10630,25,2024,2,3349
1,304,125822,6,10,2,20,0,360606,160396,2251,10630,4,2024,11,14457
583,45341,461016,5,10,1,12,0,360606,160396,2251,10630,11,2024,17,23724
2,112169,116187,11,10,0,6,1,360606,160396,2251,10630,11,2024,19,26927
1,358,324842,0,10,2,20,0,360606,160396,2251,10630,7,2024,7,9012
39,419,15259,5,10,0,11,1,360606,160396,2251,10630,15,2024,3,4293
38,99224,696233,2,1,0,20,0,360606,160396,2251,10630,6,2024,18,25816
11,412946,928570,0,10,1,5,1,360606,160396,2251,10630,7,2024,7,9278
135,201643,306878,269,2,0,8,1,18435,160396,2251,10630,11,2024,1,1720
47,1330,893,24,2,1,8,1,112442,160396,2251,10630,4,2024,16,22278
1209,324359,1528273,22,10,0,11,1,360606,160396,2251,10630,10,2024,11,14535
0,92,375387,0,10,2,20,0,360606,160396,2251,10630,8,2024,19,27553
64,6407,4764,61,10,0,9,0,360606,160396,2251,10630,15,2024,9,12271
592,156514,1558050,62,16,2,3,0,360606,160396,1,10630,7,2024,20,29682
41,12193,18846,8850,7,2,20,0,360606,160396,2251,10630,14,2024,13,18376
30,245397,479144,55568,7,1,11,0,360606,160396,2251,10630,7,2024,7,9170
285,77364,15875,224,10,0,20,0,360606,160396,2251,10630,14,2024,8,10211
790,1286,470050,145,5,0,9,0,360606,160396,2251,10630,6,2024,0,685
10,185,88,427,9,2,8,1,548,160396,2251,10630,27,2024,2,3448
9,281,215710,2306,7,0,11,0,360606,160396,2251,10630,14,2024,16,21748
2546,36012,1215055,12,2,1,4,1,360606,160396,2251,10630,1,2024,21,31121
244,11533,18303,1,10,0,19,1,360606,1908,2251,10630,13,2024,5,7133
69,71916,1055439,0,10,1,8,1,261059,160396,2251,196,13,2024,19,27452
7,812,929,10,9,2,8,1,338,160396,2251,10630,26,2024,11,14353
5,35,389013,3,10,2,4,1,360606,160396,2251,10630,6,2024,19,26866
14,3895,2807,20,9,2,8,1,11390,160396,2251,10630,24,2024,12,16248
41,371962,1088248,797,13,2,15,1,360606,160396,2251,10630,10,2024,14,19792
225,3556,93474,5,10,0,12,0,360606,160396,2251,10630,3,2024,14,20094
59,319361,767322,2,1,0,19,1,360606,640,2251,10630,6,2024,13,17072
4,1902,323,7,10,1,9,0,360606,160396,2251,10630,22,2024,20,29083
37,52,16564,8129,7,1,11,0,360606,160396,2251,10630,13,2024,1,2092
520,25768,10599,5634,7,0,3,0,360606,160396,3,10630,7,2024,20,28748
0,84,522121,0,10,2,8,1,1719,160396,2251,203,6,2024,7,9481
588,3618,841690,0,10,1,5,1,360606,160396,2251,10630,13,2024,15,20410
44,19165,12484,36,7,0,20,0,360606,160396,2251,10630,11,2024,3,4701
0,239,506267,0,10,2,8,1,12,160396,2251,19,8,2024,4,5146
44,2894,8335,57,7,0,11,0,360606,160396,2251,10630,11,2024,19,27741
231,115215,157391,1,10,2,12,0,360606,160396,2251,10630,4,2024,5,6983
44,4498,3714,57,7,0,11,0,360606,160396,2251,10630,6,2024,17,23426
0,114,1299911,0,10,2,20,0,360606,160396,2251,10630,7,2024,16,23373
160,292866,256586,2,1,1,19,1,360606,723,2251,10630,3,2024,17,23533
158,15990,1466692,17,10,1,11,1,360606,160396,2251,10630,10,2024,5,6845
113,20040,673812,60,10,2,19,1,360606,3,2251,10630,7,2024,18,26326
152,8881,14203,784,13,0,20,0,360606,160396,2251,10630,2,2024,23,33421
24,473359,1408818,50,16,0,3,0,360606,160396,0,10630,13,2024,7,9516
16,220394,1594422,37,7,0,20,0,360606,160396,2251,10630,16,2024,21,31253
35,139,1187405,0,10,2,20,0,360606,160396,2251,10630,8,2024,23,32806
168,746,673348,8186,10,1,8,1,10194,160396,2251,10630,5,2024,13,16930
54,17933,11955,3988,7,0,20,0,360606,160396,2251,10630,7,2024,17,23451
42,2,51997,8228,12,0,6,1,360606,160396,2251,10630,5,2024,15,20259
115,284176,260301,4,16,2,15,1,360606,160396,2251,10630,5,2024,16,21997
164,22574,806534,111,2,0,20,0,360606,160396,2251,10630,3,2024,23,33843
1,39,53748,3,10,2,20,0,360606,160396,2251,10630,4,2024,6,8634
1460,9310,3380,102,2,2,20,1,360606,160396,2251,10630,7,2024,19,28045
7,2449,634,10,9,1,8,1,3184,160396,2251,10630,25,2024,2,2982
5,278,122583,0,10,2,8,1,4,160396,2251,9,5,2024,9,12211
172,93150,29335,1,10,2,11,1,360606,160396,2251,10630,3,2024,14,18807
383,725,100981,1,10,1,12,0,360606,160396,2251,10630,9,2024,0,579
0,418,492308,6,10,2,8,1,81,160396,2251,2,3,2024,8,10729
243,71656,1552324,115,16,2,3,0,360606,160396,1,10630,4,2024,7,9180
1,27,1177578,0,10,2,8,1,14,160396,2251,30,11,2024,1,2033
228,122663,114846,11,10,0,8,1,8344,160396,2251,10630,6,2024,22,31831
0,196,327105,0,10,2,20,0,360606,160396,2251,10630,6,2024,1,2582
427,157757,368897,5,10,0,20,0,360606,160396,2251,10630,10,2024,22,31512
66,540378,566369,34,16,2,8,1,5151,160396,2251,10630,7,2024,6,8355
17,236,20597,9611,7,1,8,1,14692,160396,2251,10630,4,2024,10,13236
0,174,547780,12,2,2,4,1,360606,160396,2251,10630,3,2024,8,10373
85,828,56593,19310,7,0,9,0,360606,160396,2251,10630,12,2024,5,6765
37,34,8344,4662,7,1,11,0,360606,160396,2251,10630,6,2024,8,10291
18,231437,1066585,47,6,1,6,1,360606,160396,2251,10630,3,2024,22,32708
9,53,793448,66393,7,0,6,0,360606,160396,2251,10630,10,2024,20,29080
192,104565,218203,110,10,2,20,0,360606,160396,2251,10630,6,2024,12,15768
0,143,1209813,6,10,2,4,1,360606,160396,2251,10630,9,2024,4,6169
85,4796,676381,127,11,0,9,0,360606,160396,2251,10630,16,2024,7,8721
52,1541,232,665,1,0,8,1,115941,160396,2251,10630,26,2024,22,32619
0,130,919405,0,10,2,4,1,360606,160396,2251,10630,9,2024,12,15870
77,105915,137487,1,10,0,11,1,360606,160396,2251,10630,16,2024,1,1918
29,3344,2190,103,1,0,20,0,360606,160396,2251,10630,24,2024,1,1377
0,932,170766,6,10,2,4,1,360606,160396,2251,10630,5,2024,20,28645
40,848,142265,4,16,0,15,1,360606,160396,2251,10630,4,2024,23,33210
145,124796,119353,1,10,0,10,1,360606,160396,2251,10630,10,2024,2,3512
205,17428,42603,1,10,2,19,1,360606,48982,2251,10630,5,2024,20,28389
38,341668,833051,15,10,2,20,0,360606,160396,2251,10630,13,2024,17,24402
8,12214,193036,4,16,2,20,0,360606,160396,2251,10630,4,2024,17,24588
16,240074,791891,912,7,0,11,0,360606,160396,2251,10630,8,2024,21,30723
28,372,800696,143,12,2,10,1,360606,160396,2251,10630,8,2024,20,28454
10,2414,168,51,9,2,8,1,21318,160396,2251,10630,31,2024,9,12031
14,2671,622,84,9,0,8,1,4046,160396,2251,10630,23,2024,19,26942
8,155556,219245,1,10,2,11,1,360606,160396,2251,10630,12,2024,19,27893
89,14,2615,1,10,2,12,0,360606,160396,2251,10630,14,2024,13,17360
264,4711,846099,0,10,1,4,1,360606,160396,2251,10630,13,2024,19,28011
351,40961,339899,480,16,0,8,1,49572,160396,2251,10630,6,2024,10,13666
149,152936,747869,2,1,0,19,1,360606,93,2251,10630,15,2024,3,4277
336,52322,463024,5,10,0,11,1,360606,160396,2251,10630,14,2024,11,14158
5,286,182220,0,10,2,4,1,360606,160396,2251,10630,5,2024,16,21852
3,302209,785465,2,1,0,19,1,360606,69811,2251,10630,8,2024,17,24186
88,5068,290728,43,7,1,20,0,360606,160396,2251,10630,12,2024,0,680
1651,98242,1041320,0,10,1,4,1,360606,160396,2251,10630,13,2024,3,4811
381,856,205901,751,4,1,16,1,360606,160396,2251,10630,6,2024,9,12443
261,26013,17707,154,7,0,11,0,360606,160396,2251,10630,5,2024,10,13872
8,38233,603984,4,16,2,8,1,5231,160396,2251,10630,3,2024,15,20418
42,492,207085,63,5,0,9,0,360606,160396,2251,10630,13,2024,16,23321
5,274,387428,0,10,2,8,1,484,160396,2251,5,11,2024,16,22226
14,219,238,690,9,2,8,1,1559,160396,2251,10630,27,2024,5,7478
14,4114,2839,20,9,2,8,1,2268,160396,2251,10630,26,2024,22,32370
0,96,930033,0,10,2,8,1,58,160396,2251,39,10,2024,0,28
12,2331,1397,84,9,0,8,1,2813,160396,2251,10630,23,2024,9,11514
35,139,970350,3,10,2,20,0,360606,160396,2251,10630,8,2024,13,17450
4,442,523,7,10,0,9,0,360606,160396,2251,10630,27,2024,17,24943
3,36931,194117,4,16,0,9,0,360606,160396,2251,10630,5,2024,13,16932
171,15592,38735,16112,7,0,11,0,360606,160396,2251,10630,6,2024,9,11738
55,516782,1455878,21155,7,0,11,0,360606,160396,2251,10630,11,2024,3,4118
162,56903,1475558,17,10,2,12,0,360606,160396,2251,10630,5,2024,3,3991
63,138,1260322,0,10,2,4,1,360606,160396,2251,10630,9,2024,11,15256
447,247194,916223,15,10,1,20,0,360606,160396,2251,10630,13,2024,1,2214
675,33737,11096,1,10,1,12,0,360606,160396,2251,10630,13,2024,4,5384
87,1231,250179,2,1,1,19,1,360606,68,2251,10630,14,2024,18,26602
2,11917,9279,13,7,0,11,0,360606,160396,2251,10630,10,2024,13,18060
23,107,408009,0,10,2,4,1,360606,160396,2251,10630,6,2024,11,14379
316,21542,95508,8,10,0,12,0,360606,160396,2251,10630,5,2024,12,16047
404,3797,674068,281,16,1,9,0,360606,160396,2251,10630,12,2024,19,27070
480,60431,295018,18836,7,0,11,0,360606,160396,2251,10630,14,2024,22,32467
81,19303,35780,10354,7,0,11,0,360606,160396,2251,10630,3,2024,18,25649
154,185166,1507439,22,10,0,12,0,360606,160396,2251,10630,13,2024,9,11662
69,20281,15292,147,9,0,8,1,18525,160396,2251,10630,15,2024,19,27965
57,106283,1443071,30518,7,0,20,0,360606,160396,2251,10630,13,2024,0,1099
53,340,2664,94,10,1,8,1,119527,160396,2251,10630,4,2024,8,10258
0,97,374107,0,10,2,5,1,360606,160396,2251,10630,10,2024,6,8627
13,39413,37790,128,7,0,20,0,360606,160396,2251,10630,14,2024,20,29592
1982,88769,1621611,7638,10,0,12,0,360606,160396,2251,10630,11,2024,1,1527
49,188815,775757,2,1,2,9,0,360606,160396,2251,10630,11,2024,15,20532
8,15736,769744,2,1,2,19,1,360606,608,2251,10630,7,2024,4,5424
57,206766,1485832,369,10,0,20,0,360606,160396,2251,10630,4,2024,22,31876
8,127316,221402,1,10,2,10,1,360606,160396,2251,10630,11,2024,16,22320
390,906,40888,1,10,1,11,1,360606,160396,2251,10630,14,2024,8,10192
18,233368,1559922,47,6,1,3,0,360606,160396,4,10630,9,2024,11,14810
0,90,1327876,0,10,2,20,0,360606,160396,2251,10630,8,2024,15,20560
2,33134,10285,27,7,0,20,0,360606,160396,2251,10630,3,2024,14,19570
0,392,164465,0,10,2,8,1,4225,160396,2251,62,10,2024,14,19016
9,231,1124293,78125,7,0,20,0,360606,160396,2251,10630,3,2024,16,22477
366,170728,345882,315,16,0,20,0,360606,160396,2251,10630,11,2024,12,16129
746,3603,58703,1,10,2,11,1,360606,160396,2251,10630,3,2024,11,13998
451,11799,15528,1,10,0,6,1,360606,160396,2251,10630,6,2024,13,17763
29,263,306,33,13,0,8,1,46442,160396,2251,10630,9,2024,11,14714
539,20791,31423,1,10,0,10,1,360606,160396,2251,10630,3,2024,10,12672
64,4774,5137,65,7,0,6,1,360606,160396,2251,10630,4,2024,18,25642
227,1138,12590,1,10,2,12,0,360606,160396,2251,10630,11,2024,3,4523
77,50252,47562,1,10,0,19,1,360606,64897,2251,10630,11,2024,18,26241
237,492722,554621,998,16,2,3,0,360606,160396,6,10630,4,2024,7,8986
0,88,381819,0,10,2,8,1,1017,160396,2251,74,8,2024,14,18770
6,2573,1736,82,9,0,8,1,11901,160396,2251,10630,21,2024,10,13011
102,302,1111819,74723,7,0,9,0,360606,160396,2251,10630,15,2024,3,4360
0,94,1199564,0,10,2,4,1,360606,160396,2251,10630,8,2024,10,12767
91,63476,114058,28490,7,0,11,0,360606,160396,2251,10630,14,2024,11,14738
153,1890,29968,4,16,2,9,0,360606,160396,2251,10630,3,2024,17,24193
101,253,416111,428,4,2,12,1,360606,160396,2251,10630,3,2024,17,23905
96,2775,581275,109,16,1,8,1,746,160396,2251,10630,11,2024,6,7747
2,18978,5813,13,7,0,11,0,360606,160396,2251,10630,6,2024,4,5291
2,6123,4827,14,7,0,6,0,360606,160396,2251,10630,4,2024,12,15649
177,743,464158,271,16,2,15,1,360606,160396,2251,10630,3,2024,10,13700
266,1154,7282,1191,12,0,6,1,360606,160396,2251,10630,13,2024,5,6964
121,441635,563762,66,16,2,20,0,360606,160396,2251,10630,6,2024,11,15323
379,700,3121,19,10,1,20,0,360606,160396,2251,10630,5,2024,10,13189
134,185351,1532923,22,10,0,12,0,360606,160396,2251,10630,11,2024,17,24372
5,137,382897,3,10,2,20,0,360606,160396,2251,10630,9,2024,13,18301
914,44166,300620,30,10,2,12,0,360606,160396,2251,10630,14,2024,4,5737
318,120736,300618,30,10,2,12,0,360606,160396,2251,10630,14,2024,19,28299
1,44,1290990,0,10,2,8,1,38,160396,2251,0,5,2024,15,20300
16,240869,1444680,320,7,0,11,0,360606,160396,2251,10630,16,2024,21,30691
526,6851,19301,1,10,1,11,1,360606,160396,2251,10630,3,2024,10,13431
313,3598,46229,0,10,2,4,1,360606,160396,2251,10630,4,2024,20,28810
883,90871,517407,6,10,2,4,1,360606,160396,2251,10630,2,2024,13,17669
5,406,75207,3,10,2,8,1,1611,160396,2251,10630,3,2024,21,30952
0,227,503973,0,10,2,4,1,360606,160396,2251,10630,9,2024,20,29606
352,1200,1365918,248,6,2,20,0,360606,160396,2251,10630,4,2024,20,28459
68,33221,94573,23,10,0,20,0,360606,160396,2251,10630,3,2024,20,28460
240,1150,3347,24,2,2,20,0,360606,160396,2251,10630,3,2024,6,8147
46,3622,777,42,1,0,8,1,71768,160396,2251,10630,10,2024,12,16550
850,5371,1089210,779,11,0,20,0,360606,160396,2251,10630,6,2024,16,23300
2,20016,14265,14,7,0,11,0,360606,160396,2251,10630,14,2024,10,13290
909,247345,1024102,0,10,1,20,0,360606,160396,2251,10630,9,2024,5,6320
42,228,469876,46,6,0,15,1,360606,160396,2251,10630,6,2024,18,26509
2,13021,4161,13,7,0,11,0,360606,160396,2251,10630,4,2024,7,9818
10,185,237,719,9,2,8,1,1170,160396,2251,10630,26,2024,22,31455
7,156,266,10,9,1,8,1,1665,160396,2251,10630,24,2024,2,3738
43,10816,3726,10,9,0,8,1,1385,160396,2251,10630,25,2024,7,8985
7,329,645,861,9,1,8,1,508,160396,2251,10630,25,2024,11,14669
0,204,407667,0,10,2,20,0,360606,160396,2251,10630,4,2024,13,17130
408,71206,665441,522,10,1,12,0,360606,160396,2251,10630,17,2024,4,6298
2,4643,5522,14,7,0,11,0,360606,160396,2251,10630,12,2024,0,1286
252,345718,920627,0,10,1,8,1,151648,160396,2251,22,13,2024,15,21420
185,2870,636,858,1,1,19,1,360606,43382,2251,10630,26,2024,21,31140
1367,48577,1582224,294,12,0,9,0,360606,160396,2251,10630,4,2024,18,25521
106,159923,453336,5,10,1,12,0,360606,160396,2251,10630,5,2024,14,19088
35,276,397808,0,10,2,8,1,2360,160396,2251,4,7,2024,23,32880
33,54121,149587,1,10,0,12,0,360606,160396,2251,10630,13,2024,7,9808
10,185,135,85,9,2,8,1,892,160396,2251,10630,27,2024,8,10529
13,11132,3964,187,7,0,6,0,360606,160396,2251,10630,14,2024,19,27971
123,162938,186827,101,16,2,20,0,360606,160396,2251,10630,4,2024,6,7824
26,89334,141521,28,12,0,9,0,360606,160396,2251,10630,3,2024,1,2580
3,83174,282024,2,1,0,20,0,360606,160396,2251,10630,9,2024,22,31571
50,0,319050,0,10,2,20,0,360606,160396,2251,10630,12,2024,2,2640
10,2650,526,51,9,2,8,1,580,160396,2251,10630,21,2024,1,2113
47,1966,9719,29,1,1,8,1,4912,160396,2251,10630,8,2024,2,3729
49,37669,249541,2,1,2,9,0,360606,160396,2251,10630,12,2024,9,11399
155,59,1232145,6,10,2,4,1,360606,160396,2251,10630,6,2024,8,11003
14,871,387,89,9,2,8,1,1440,160396,2251,10630,23,2024,7,9529
567,83843,943704,0,10,1,20,0,360606,160396,2251,10630,13,2024,16,21899
28,3447,52595,143,12,2,10,1,360606,160396,2251,10630,14,2024,9,11450
85,210911,91028,24997,7,2,8,1,1167,160396,2251,10630,11,2024,10,12782
2,8074,7970,13,7,0,11,0,360606,160396,2251,10630,11,2024,20,29355
64,4932,3724,61,10,0,8,1,17933,160396,2251,10630,16,2024,22,32531
33,7857,5790,25,9,0,9,0,360606,160396,2251,10630,11,2024,23,33882
161,97482,222485,9,10,0,11,1,360606,160396,2251,10630,3,2024,14,19835
66,46324,575961,34,16,2,8,1,3992,160396,2251,10630,10,2024,1,1401
1401,97218,418906,4754,4,0,9,0,360606,160396,2251,10630,6,2024,13,17986
278,3231,51462,1,10,0,12,0,360606,160396,2251,10630,9,2024,0,364
506,42981,825386,0,10,1,4,1,360606,160396,2251,10630,3,2024,10,12987
18,233163,1072419,32,6,1,3,0,360606,160396,4,10630,8,2024,7,9861
3,176490,606700,319,16,0,9,0,360606,160396,2251,10630,4,2024,18,25602
252,60817,872442,0,10,1,8,1,238189,160396,2251,5702,3,2024,7,9430
55,516952,1461780,317,2,0,20,0,360606,160396,2251,10630,12,2024,2,3236
5,306,106991,3,10,2,20,0,360606,160396,2251,10630,4,2024,23,32853
664,132562,778728,298,10,2,20,0,360606,160396,2251,10630,6,2024,8,9948
0,367,43216,0,10,2,20,0,360606,160396,2251,10630,5,2024,5,6867
17,215,46788,981,7,1,9,0,360606,160396,2251,10630,11,2024,12,16141
33,35783,242884,5,10,2,11,1,360606,160396,2251,10630,4,2024,19,26897
36,4208,247691,2,1,1,9,0,360606,160396,2251,10630,14,2024,4,5178
0,196,171583,0,10,2,20,0,360606,160396,2251,10630,4,2024,21,30803
110,547,398610,3,10,2,4,1,360606,160396,2251,10630,3,2024,13,17398
69,205294,964337,0,10,1,20,0,360606,160396,2251,10630,13,2024,22,32238
59,145934,1429626,297,5,0,15,1,360606,160396,2251,10630,7,2024,21,30172
9,160,20805,9443,7,0,11,0,360606,160396,2251,10630,13,2024,14,18612
4,2560,416,7,10,1,9,0,360606,160396,2251,10630,29,2024,7,9184
10,208,39,277,9,2,8,1,1471,160396,2251,10630,20,2024,15,20837
25,105,290868,41015,7,0,11,0,360606,160396,2251,10630,10,2024,23,33503
43,124653,1279822,6,10,1,8,1,258,160396,2251,6,8,2024,23,33846
56,327510,778240,2,1,0,20,0,360606,160396,2251,10630,15,2024,7,9295
152,3704,2564,211,2,0,20,0,360606,160396,2251,10630,4,2024,22,32488
28,346,858,1,10,1,10,1,360606,160396,2251,10630,3,2024,6,8209
170,152320,933775,0,10,1,20,0,360606,160396,2251,10630,13,2024,17,24226
39,631,6883,5,10,0,12,0,360606,160396,2251,10630,14,2024,23,33470
298,111804,572926,129,16,0,8,1,686,160396,2251,10630,9,2024,2,3269
117,245112,511267,6,10,2,20,0,360606,160396,2251,10630,2,2024,11,15131
32,158870,198936,4,16,0,15,1,360606,160396,2251,10630,9,2024,23,32908
136,106842,1272267,0,10,0,8,1,0,160396,2251,2,14,2024,6,8226
303,394,828957,3,10,2,4,1,360606,160396,2251,10630,4,2024,17,23519
35,276,507883,0,10,2,4,1,360606,160396,2251,10630,7,2024,20,29274
5,60,85937,6,10,2,20,0,360606,160396,2251,10630,3,2024,15,21085
5,31,834716,3,10,2,20,0,360606,160396,2251,10630,9,2024,17,24022
100,4437,12271,53,9,0,8,1,6377,160396,2251,10630,22,2024,19,28260
65,308485,716659,4,16,1,9,0,360606,160396,2251,10630,4,2024,12,15915
61,93941,585175,31,16,0,3,0,360606,160396,0,10630,12,2024,8,10385
154,55579,241470,8,10,0,12,0,360606,160396,2251,10630,7,2024,12,15759
11,401237,1025470,0,10,1,20,0,360606,160396,2251,10630,3,2024,16,22111
698,11243,53062,1,10,2,11,1,360606,160396,2251,10630,16,2024,21,30337
496,27513,80340,8,10,2,11,1,360606,160396,2251,10630,7,2024,21,31266
2,11009,7929,13,7,0,6,0,360606,160396,2251,10630,5,2024,19,27526
7,3022,697,10,9,1,8,1,3860,160396,2251,10630,2,2024,9,12399
353,513,1215336,6,10,2,20,0,360606,160396,2251,10630,8,2024,6,7877
169,234,1251151,0,10,2,20,0,360606,160396,2251,10630,8,2024,7,8789
14,219,79,686,9,2,8,1,1379,160396,2251,10630,27,2024,4,5813
107,46588,805846,1510,1,0,8,1,77019,160396,2251,10630,12,2024,15,21521
236,16353,482679,653,9,0,8,1,1965,160396,2251,10630,24,2024,8,9935
2,19003,5976,13,7,0,11,0,360606,160396,2251,10630,13,2024,4,5658
17,215,291509,791,7,1,12,1,360606,160396,2251,10630,11,2024,20,28411
422,97640,25665,1,10,0,20,0,360606,160396,2251,10630,11,2024,18,26633
191,20885,67459,5,10,0,12,0,360606,160396,2251,10630,3,2024,22,31409
23,417,508340,0,10,2,8,1,1649,160396,2251,25,6,2024,14,19534
3,69497,88129,133,16,0,20,0,360606,160396,2251,10630,5,2024,15,21468
317,512133,1466549,22,10,0,11,1,360606,160396,2251,10630,12,2024,13,17184
14,4049,2714,20,9,2,8,1,1131,160396,2251,10630,22,2024,0,565
79,1455,188961,40,2,1,9,0,360606,160396,2251,10630,10,2024,10,12624
148,20,480133,55572,7,2,20,0,360606,160396,2251,10630,4,2024,5,6922
70,45231,232184,1,10,0,11,1,360606,160396,2251,10630,8,2024,12,15697
22,145,521205,6,10,2,20,0,360606,160396,2251,10630,5,2024,15,20500
0,244,507984,0,10,2,4,1,360606,160396,2251,10630,9,2024,2,3766
2,6005,8236,14,7,0,6,0,360606,160396,2251,10630,13,2024,10,13701
0,116,913603,3,10,2,4,1,360606,160396,2251,10630,9,2024,1,1479
52,1025,2999,237,4,2,20,0,360606,160396,2251,10630,6,2024,16,22965
0,227,507617,0,10,2,8,1,2081,160396,2251,4,9,2024,0,39
5,31,1177511,0,10,2,20,0,360606,160396,2251,10630,9,2024,19,28296
36,325714,131135,2,1,1,19,1,360606,3347,2251,10630,13,2024,12,16867
61,439280,340059,31,16,0,3,0,360606,160396,3,10630,6,2024,15,21416
32,9697,18686,492,2,0,20,0,360606,160396,2251,10630,23,2024,17,23483
51,4126,135693,26,6,0,20,1,360606,160396,2251,10630,11,2024,1,1729
36,276934,660749,17,10,0,12,0,360606,160396,2251,10630,12,2024,13,17491
807,51192,100157,1,10,0,6,1,360606,160396,2251,10630,11,2024,1,1632
437,261846,206329,2,1,0,19,1,360606,80,2251,10630,6,2024,19,27367
0,96,984870,3,10,2,8,1,28033,160396,2251,10630,9,2024,18,26299
25,104,30565,4274,7,0,11,0,360606,160396,2251,10630,7,2024,20,28970
66,42154,337986,34,16,2,3,0,360606,160396,0,10630,5,2024,0,1185
90,248,982880,0,10,2,5,1,360606,160396,2251,10630,5,2024,12,16397
0,230,69441,6,10,2,8,1,22,160396,2251,16,5,2024,7,8949
3,29347,249168,2,1,0,20,0,360606,160396,2251,10630,10,2024,13,17419
190,5090,24526,5,10,1,11,1,360606,160396,2251,10630,11,2024,8,10525
35,165,1221908,6,10,2,20,0,360606,160396,2251,10630,3,2024,22,32217
11,430137,938313,0,10,1,4,1,360606,160396,2251,10630,13,2024,10,13573
192,18912,299526,110,10,2,12,0,360606,160396,2251,10630,7,2024,19,27283
589,2920,43648,136,6,1,15,1,360606,160396,2251,10630,7,2024,4,5314
34,156830,771409,2,1,0,9,0,360606,160396,2251,10630,5,2024,18,26191
108,96075,50524,1,10,0,12,0,360606,160396,2251,10630,10,2024,17,23829
5,31,947348,3,10,2,8,1,126,160396,2251,80,10,2024,5,6322
22,197,1167852,6,10,2,4,1,360606,160396,2251,10630,3,2024,7,9798
5679,44250,974729,0,10,1,5,1,360606,160396,2251,10630,10,2024,16,22566
46,4803,6803,42,1,0,8,1,3092,160396,2251,10630,8,2024,10,13106
247,72206,135665,566,10,0,12,0,360606,160396,2251,10630,10,2024,16,22422
571,11571,219533,8,10,2,6,1,360606,160396,2251,10630,14,2024,14,18529
26,13324,1104655,46,6,0,15,1,360606,160396,2251,10630,10,2024,4,5907
59,321108,280690,2,1,0,19,1,360606,1153,2251,10630,14,2024,20,28821
11,435133,942974,0,10,1,8,1,74050,160396,2251,2723,15,2024,1,1346
75,48,1044461,0,10,2,20,0,360606,160396,2251,10630,8,2024,8,10706
40,166224,220456,1,10,0,11,1,360606,160396,2251,10630,16,2024,19,27150
587,61481,366816,1,10,0,11,1,360606,160396,2251,10630,11,2024,15,21240
48,45039,585531,45,6,0,6,1,360606,160396,2251,10630,12,2024,14,18692
0,1269,496706,12,2,2,4,1,360606,160396,2251,10630,2,2024,23,33425
7,428,739,70,9,1,8,1,1456,160396,2251,10630,2,2024,9,11287
13,7192,11841,3092,7,0,6,0,360606,160396,2251,10630,13,2024,14,19503
327,13535,359856,8,10,0,10,1,360606,160396,2251,10630,5,2024,11,14763
77,133305,80046,5,10,0,6,1,360606,160396,2251,10630,15,2024,23,33665
13,15725,10652,1207,7,0,6,0,360606,160396,2251,10630,5,2024,17,23805
622,130316,1099008,2,1,0,15,1,360606,160396,2251,10630,10,2024,12,15795
338,9454,67068,30,10,2,12,0,360606,160396,2251,10630,14,2024,8,10730
13,7699,12797,6602,7,0,20,0,360606,160396,2251,10630,14,2024,16,23324
0,117,1332321,0,10,2,20,0,360606,160396,2251,10630,9,2024,0,277
112,176108,235508,5,10,0,11,1,360606,160396,2251,10630,5,2024,17,24167
35,276,523262,12,2,2,8,1,342,160396,2251,44,6,2024,7,9312
5,377,85301,0,10,2,8,1,8685,160396,2251,707,4,2024,5,7499
44,10349,8490,36,7,0,11,0,360606,160396,2251,10630,12,2024,19,28314
293,110237,964761,0,10,1,20,0,360606,160396,2251,10630,13,2024,14,19969
